Potential (V),Current (A)
0.0478553771972656,0.00000128132796817226
0.0526838302612305,0.00000260483375313925
0.057835578918457,0.00000297000497084809
0.0633077621459961,0.00000325756900565466
0.0681371688842773,0.00000339314010489034
0.0723228454589844,0.00000353386349161156
0.0784397125244141,0.00000362885930371704
0.0826244354248047,0.00000373802413378144
0.0880975723266602,0.00000375058334611822
0.0929269790649414,0.00000382046164304484
0.0974340438842773,0.0000038723064790247
0.102907180786133,0.00000396440464101033
0.107735633850098,0.00000396150699089048
0.113208770751953,0.00000403235117119038
0.11836051940918,0.00000402462228521472
0.122867584228516,0.00000407034985983046
0.128340721130371,0.00000410255142924143
0.132847785949707,0.0000041231605791836
0.138320922851563,0.00000416663351643365
0.142827987670898,0.000004178870767646
0.147978782653809,0.00000420495416619815
0.15280818939209,0.00000424359677708708
0.158281326293945,0.00000427547638537362
0.163753509521484,0.00000428610383096384
0.168261528015137,0.00000430317049904261
0.173089981079102,0.00000438657389167929
0.179206848144531,0.00000439881114289165
0.183392524719238,0.00000441426800534828
0.18822193145752,0.00000442586042481707
0.193050384521484,0.00000449155231763143
0.197879791259766,0.00000447867205366492
0.202386856079102,0.00000450185780209722
0.207859992980957,0.00000454275414085714
0.213333129882813,0.00000459266721009044
0.217840194702148,0.00000462744537799153
0.223634719848633,0.00000468025700683938
0.228141784667969,0.00000468830694444478
0.23393726348877,0.00000474820353701944
0.23908805847168,0.00000475271190225612
0.242630004882813,0.00000477042340207845
0.247458457946777,0.00000481486131320708
0.252287864685059,0.00000488377372676041
0.258082389831543,0.00000489150261273608
0.262911796569824,0.00000491661921842024
0.267741203308105,0.00000494109372084495
0.270316123962402,0.00000501032809552271
0.278365135192871,0.0000050032431317959
0.283194541931152,0.00000503544652019627
0.289955139160156,0.00000504510717291851
0.293174743652344,0.00000512496808369178
0.29768180847168,0.00000513044142280705
0.302510261535645,0.00000519098102813587
0.3079833984375,0.00000519967579748482
0.313135147094727,0.00000525152245245408
0.317642211914063,0.00000527502925251611
0.321826934814453,0.00000530368924955837
0.327943801879883,0.00000533846650796477
0.332773208618164,0.00000539160100743175
0.3372802734375,0.00000541510780749377
0.343075752258301,0.00000547049603483174
0.348226547241211,0.00000548659591004252
0.353055953979492,0.00000553876452613622
0.358206748962402,0.00000554649341211189
0.362391471862793,0.00000559254112886265
0.368186950683594,0.00000564116635359824
0.37269401550293,0.00000568914765608497
0.37784481048584,0.00000575355261389632
0.382996559143066,0.00000575129706703592
0.387825012207031,0.00000581054882786702
0.392010688781738,0.00000585885209147818
0.397483825683594,0.00000558674582862295
0.392332077026367,0.00000452117819804698
0.386859893798828,0.00000415890553995268
0.382030487060547,0.00000388100124837365
0.377201080322266,0.00000366621407010825
0.372371673583984,0.00000350810114468914
0.3665771484375,0.00000334580272465246
0.362070083618164,0.00000322955384035595
0.357240676879883,0.00000315806482831249
0.352733612060547,0.00000304857803712366
0.346294403076172,0.00000295808968076017
0.341787338256836,0.00000290978732664371
0.337602615356445,0.00000281479060504353
0.332450866699219,0.0000027935375328525
0.327943801879883,0.00000271432054432807
0.322793006896973,0.00000268759231403237
0.316998481750488,0.00000261578225035919
0.312169075012207,0.00000257488500210457
0.307662010192871,0.00000252239624387585
0.30186653137207,0.00000248987180384574
0.297359466552734,0.0000024312639652635
0.29253101348877,0.00000238972370425472
0.286413192749023,0.00000237169024330797
0.281584739685059,0.00000229021952691255
0.277399063110352,0.00000229376109928126
0.272570610046387,0.0000022490003175335
0.26741886138916,0.00000220778201764915
0.26226806640625,0.00000216173248190898
0.256794929504395,0.00000215271666093031
0.252610206604004,0.00000208251549338456
0.247137069702148,0.0000020480592866079
0.242307662963867,0.00000202358569367789
0.237156867980957,0.00000199106216314249
0.231683731079102,0.00000199653641175246
0.227176666259766,0.00000198236739379354
0.222347259521484,0.00000189703223441029
0.217196464538574,0.00000189155707630562
0.212367057800293,0.00000185871158464579
0.207537651062012,0.00000186128727364121
0.202064514160156,0.0000018007476683124
0.197236061096191,0.00000178013851837022
0.19337272644043,0.00000176757930603344
0.187899589538574,0.00000175276636582566
0.182426452636719,0.00000172120871866355
0.177597045898438,0.00000170575185620692
0.173089981079102,0.0000016799895092845
0.167616844177246,0.00000167483722179895
0.16310977935791,0.00000164907578437123
0.157636642456055,0.00000159272258315468
0.15280818939209,0.00000158757029566914
0.147012710571289,0.00000158177317644004
0.143149375915527,0.00000151092899614014
0.137676239013672,0.0000015302503015846
0.132204055786133,0.00000149804782267893
0.127374649047852,0.00000149031984619796
0.122867584228516,0.00000146681213664124
0.11739444732666,0.00000142269527714234
0.11224365234375,0.00000139564599521691
0.107414245605469,0.00000135829122882569
0.102584838867188,0.00000139532312459778
0.0977554321289063,0.0000012909886208945
0.0919609069824219,0.00000126393933896907
0.0874538421630859,0.00000124590587802231
0.0823030471801758,0.0000012330247045611
0.0771512985229492,0.00000119953529065242
0.0723228454589844,0.00000111645385914017
0.0674934387207031,0.00000107684536487795
0.062342643737793,0.00000102532158052782
0.0571908950805664,0.00000100857687357347
0.0523624420166016,0.000000938698576646857
0.0478553771972656,0.00000086849740910111
